bh_mass,dist,vx,vy,speed,v_ratio,ang_mom,energy,fate,time_to_fate,min_dist
4637.5336829175985,53.60128933556037,0.47858507971489855,6.758840465991964,6.775763287132763,1.0301899361381626,359.7671176105426,-20.304050740652762,SWALLOWED,0.0,53.60128933556037
4026.5572015028265,509.700543283271,3.074268041530664,-0.9732441876419031,3.224643893510651,1.6225099575367103,1543.8864444332744,1.2492397432393352,STABLE,400.0,509.70054328327103
6700.121557652759,512.2476266165872,3.0031202230756424,-0.12098645388055923,3.005556320594989,1.1752723119923156,1393.2237953104325,-2.0232400539391477,STABLE,400.0,374.2111898673124
3044.9905984163356,562.006936647249,-2.147242078188639,-1.754868697542717,2.7731232731270956,1.6848530692111219,1558.2398044799493,1.136073412302816,STABLE,400.0,562.006936647249
1952.0143063174532,359.8305460976203,1.3065314767836256,0.444747096127988,1.3801537882934203,0.8380115328079134,466.1061676192728,-1.759995485976,STABLE,400.0,328.7069071476099
3487.6105970548383,216.20465510819827,0.7856203902378126,1.6226274508426948,1.8028087091496077,0.6347945233146032,374.40221157524,-6.440471149731609,SWALLOWED,91.2,55.38475355975429
2940.9726826103174,359.0188784426009,-0.32609783192145536,0.3113101577405364,0.45083678897835233,0.22276527506964253,156.44748660565102,-3.9942199419146696,SWALLOWED,188.20000000000002,51.627249149097004
6372.580364362471,362.0008488132326,-1.4820453629612742,-0.8855310434919043,1.7264482867618351,0.5819232456328305,575.3920869449391,-7.311574098623745,SWALLOWED,132.20000000000002,71.89848052264612
4882.716516143182,401.45495716359494,2.899233989440271,-0.9717857904957098,3.0577647633745673,1.2399572914326717,1111.0129656029083,-1.4063129821618494,STABLE,400.0,307.02286338457867
3329.5275852064115,469.61880639247437,0.010770255787097687,0.7029629414863995,0.7030454434195066,0.3734047405005986,329.3167902471089,-3.2977892876322343,SWALLOWED,294.2,54.52249098020796
6613.827220099173,258.51662550624616,2.5466405832133967,-5.593506169465858,6.145949033950907,1.7183901273693603,1563.1667491998805,6.094464924226376,STABLE,400.0,252.16219374327846
2079.2326023116284,455.4556071022172,1.2155034896809613,-1.01660456828372,1.584592560149745,1.04882757925347,703.9999743641854,-1.0271185697175587,STABLE,400.0,384.09699542316844
7159.003844366606,286.31637106855896,2.805516224556001,3.8239501140415717,4.742732942189082,1.3413448964594814,1246.1924928943956,-1.2551535849007998,STABLE,400.0,286.31637106855896
7513.491749492107,315.71141136464433,-2.090373484855428,3.7072217030865713,4.25595512923042,1.2337758676131592,1331.1003702893618,-2.8427263818989825,STABLE,400.0,307.15432812394994
778.7330837697293,414.66850939068394,0.22900801343209093,-0.40986644266611233,0.4695052406948045,0.4845199425657221,188.2690662733319,-0.8287650791077661,STABLE,400.0,315.9079006580175
7580.29568732474,78.65706263118113,-1.9109531633383687,-1.6204034243896275,2.5054838355588225,0.3609378206573137,177.47550253176712,-45.04700360927795,SWALLOWED,0.8,77.86762921911267
5047.550299578026,380.117904978607,-3.3758615928452613,-1.7257043204469866,3.7913713740092967,1.4713979963275268,1286.6872135792428,0.5477949605453256,STABLE,400.0,380.11790497860693
2148.976053765554,87.76833623588432,4.909627464530483,3.4814626427614104,6.018722785891977,1.7201744131990637,501.66648056545955,5.870192342012478,STABLE,400.0,87.76833623588432
5222.867570942898,94.8511967762106,0.2922763281995444,-2.421412698333951,2.4389885009320387,0.46482732576699953,226.96171363421612,-24.557568821300027,SWALLOWED,13.200000000000001,66.56026101643702
5720.746364044198,138.0603628254816,5.475933720769151,-5.182275187724809,7.539351844526483,1.656369281945707,1040.2652191112334,7.702633638553344,STABLE,400.0,137.91590474177173
3611.5807146955544,125.73682947782419,-0.40270970431217584,3.900342983478849,3.9210777210761694,1.0346728147335327,439.56785259201376,-6.674240820148612,STABLE,400.0,73.5626607407773
5181.798112077483,227.7020015449183,4.737733289432114,2.226595572206317,5.2348681515356255,1.5519006872385708,1167.1952257818425,2.3234581557987877,STABLE,400.0,219.57481693132868
1759.711492223845,524.7955108646594,1.6261074417063632,1.7426097012236408,2.383466799175428,1.8407653262889405,1201.114207076308,1.1638882557610002,STABLE,400.0,495.2830205631147
3467.4834059074888,162.97885679526075,-0.06410287747527159,-4.708106918983843,4.70854329272697,1.4436436456889075,675.1322387547077,0.44735794020632547,STABLE,400.0,162.97885679526075
3502.575833396982,593.6917051420652,-1.608073791749277,-1.0395620705002688,1.9148343578841756,1.1148923266727009,1135.2258583582143,-1.116531851276282,STABLE,400.0,589.438759974726
2607.432127359873,181.7392348611399,1.2016521016382826,4.628148433691675,4.781602837716074,1.7852800005541345,832.6241286555289,4.25830968252243,STABLE,400.0,181.7392348611399
4160.701711607459,446.7868184038625,2.0094980084911422,2.1628581778991127,2.9522936411940695,1.368174317879545,1270.0508601158401,-0.2982305296108576,STABLE,400.0,446.7868184038625
1849.9965210843748,510.97001686663276,1.5841390675187634,-1.734071074279165,2.3487228605969914,1.7456574465171408,1076.5431302527425,0.9479705978728947,STABLE,400.0,433.65566598873227
2067.217826026098,136.60042300862517,1.4809818638961252,-1.4619958293592534,2.0810427881841096,0.7565347983580986,284.2703451939825,-5.401290136600692,STABLE,400.0,54.764965288156574
6755.869948544177,524.9314343270985,-3.532567305993404,2.3353006117418857,4.2346972404855014,1.6693523525799578,2209.1438767796294,2.531328083986396,STABLE,400.0,519.8344829504438
6757.650352390321,173.68942494653342,1.155761142630987,6.897762115008999,6.993919217010524,1.5857124630761268,1207.5578648066446,5.004195117354396,STABLE,400.0,173.68942494653342
3037.579217830932,177.17370172685173,0.5294372072583822,3.7364488821415573,3.7737718538998153,1.2889214820123307,643.2688070124118,-1.4516426707187975,STABLE,400.0,160.8776255084272
5680.127464460887,548.9342591912039,-0.7932540830293517,0.27173829819257417,0.8385068532500698,0.36864024124224526,454.7734898340841,-4.822230652295708,SWALLOWED,274.40000000000003,68.95041583938955
4095.402026567259,252.0104975258858,-0.825879933175276,3.060070876569341,3.169560132518305,1.1119238325813905,797.2743708284738,-3.1024034739111492,STABLE,400.0,252.0104975258858
4917.096974487478,245.19762838748966,-1.3735691489129513,0.26838531117388215,1.3995438121399955,0.44198267102759425,301.57227351278,-9.047442257713904,SWALLOWED,73.0,64.99640271707096
3667.3812557633623,183.62186113649045,-6.260930980097111,0.842210348300087,6.317323405392788,1.999089648392092,1029.4926274408733,9.96805483811414,ESCAPE,390.20000000000005,183.62186113649045
6891.635477945634,388.4496067263518,-1.9180466916423435,4.524312331212052,4.914092508457443,1.6499262028372768,1908.8602322557422,3.2034582219801067,STABLE,400.0,388.4428467817622
1175.7641708749197,230.10574572422442,-2.4211046236208644,0.45451074655888984,2.463397575962079,1.5411791615227324,550.2592023826181,0.47932936245976565,STABLE,400.0,230.10574572422442
1520.142487141196,322.0391020496983,2.431293681961181,0.43565034080699844,2.4700162322117665,1.607781251220708,794.517734186232,0.6903070018499493,STABLE,400.0,322.03910204969833
4484.068578914527,134.87198720066365,-4.402067411484609,4.983065971188862,6.648995711269124,1.6307816118853253,831.3423649701604,5.481147535678488,STABLE,400.0,119.1998490229855
5919.997374051303,433.4605014409407,-2.9587785019237147,-0.20015063038963796,2.965540506938206,1.134835376886287,1247.7312573238896,-2.43154694991472,STABLE,400.0,433.4605014409407
7396.616149313257,305.1463087840909,1.5514270813401798,-5.1953403672035945,5.422037211215992,1.5574532214607635,1623.960236499813,2.579457387941165,STABLE,400.0,295.53362996928684
3587.836448683539,531.396135025203,2.1571496495079963,-0.9749605891243418,2.367243705392023,1.288400382732376,1224.078085726082,-0.5739372420539133,STABLE,400.0,531.396135025203
5412.984104283962,149.3860485011307,-3.02687610954367,-0.9314704459903645,3.1669569264957977,0.7440357414769816,471.3597474477503,-13.102627103747437,SWALLOWED,50.400000000000006,66.98152661493684
4381.056034005752,364.2439323367173,1.8704687804545335,-3.021862920081797,3.5539145975136144,1.4492013973583941,1206.6819078172778,0.30125055089184727,STABLE,400.0,318.32483983048996
3282.018914177129,140.87006818666748,-5.304645175599879,-1.042915797696766,5.406194021684808,1.5839645164202,761.2284251093275,2.964367284977641,STABLE,400.0,140.87006818666748
2467.7263618693414,91.62782136423081,-0.714635691355277,3.5737282575403513,3.644480460930094,0.9931521886150467,298.37911297764487,-6.8249131542913695,STABLE,400.0,49.68657341129549
3950.7835422103813,199.09566817175426,-2.3133133002511204,-3.5834025387749504,4.265230612759114,1.354087730507912,802.1349513146131,-0.8257258624461681,STABLE,400.0,175.64617693806517
2889.3935248076696,84.52642528315225,-6.68340670032899,2.4290880320129387,7.111145743779334,1.7200753858231768,592.0709034234046,8.192538782225135,STABLE,400.0,84.52642528315225
5437.323541707786,346.4760664782954,-0.6096324166110136,1.8575809098782818,1.9550597229054691,0.6979415581401336,648.6837329062474,-5.935478439242518,STABLE,400.0,98.63558819769624
5921.626002069837,304.7964108079165,2.038680238487673,0.4621983285806066,2.0904172812486177,0.670706355620279,579.6004730658702,-7.529145599230208,SWALLOWED,111.0,69.72842064560214
7568.092017155528,83.79477910859468,5.782529665452587,5.309420643618651,7.85032463677287,1.1682018583528206,648.0392164450639,-14.344695297679685,STABLE,400.0,79.06730917782816
1924.1889583979475,244.8927900767056,2.0101053930777915,2.348966849679129,3.091628850973531,1.5597912861015677,695.0254387279583,0.8504490969160545,STABLE,400.0,211.43715212826285
1862.6249367811872,76.30956136990591,-4.263021054322685,0.9006035098322284,4.357113171759557,1.2472129467243873,307.69841387884514,-2.712183159160997,STABLE,400.0,76.30956136990591
